User Id,Quesh,Quesh Date,Respo,Respo Rating,Respo Comment
67,What was the best hotel experience you've had?,2022-01-22,"The Lenox in Boston before the marathon. Its not the most beautiful hotel nor the trendiest but their hospitality and attentiveness to all the runners was A+! They had snacks, stickers, water, etc to all runners and they were extremely accomodating! Would recommend that hotel to anyone! A close second is Bungalows 313 in Sonoma, CA! ",3,...
147,What was the best hotel experience you've had?,2022-01-22,The Aman Grand Canal in Venice Italy. Spectacular palazzo converted to an ultra luxury hotel. George Clooney got married there! ,5,...
48,What was the best hotel experience you've had?,2022-01-22,I love Hyatt brand - I have gotten upgraded to the presidential suite twice in ATL just by renting a regular room because I am a member. ( Hyatt Centric Midtown Atlanta),0,
130,What was the best hotel experience you've had?,2022-01-22,It was with your mom at the Kimberly in New York when we went to see Tyler Perry.,5,
156,What was the best hotel experience you've had?,2022-01-22,"My honeymoon at the Coconut Bay Beach Resort in St. Lucia. Aside from all the included amenities, tasty cocktails, fresh flowers in our room daily, beachfront views of the ocean, multiple pools and endless resort activities, the service was just absolutely wonderful. ???",3,...
74,What was the best hotel experience you've had?,2022-01-22,Dive hotel in Edinburg Scotland - took a chance and it was a 17th century townhouse with a four poster bed for peanuts! ,3,...
11,What was the best hotel experience you've had?,2022-01-22,"I cant pinpoint a best experience, but my favorite stays tend to be at eclectic hotel brands like Kimpton or Graduate hotels. ",5,...
157,"If you were a dog, which breed would you want to be?",2022-01-21,Corgi??,5,...
75,"If you were a dog, which breed would you want to be?",2022-01-21,Chihuahua. Then I could be adorable and fierce at the same time.,4,
15,"If you were a dog, which breed would you want to be?",2022-01-21,A Great Dane or Samoyed because Great Danes are massive and beautiful and Samoyed are friendly fluffy dogs ,5,...
51,"If you were a dog, which breed would you want to be?",2022-01-21,"Id be a mutt, just like my dog! A mix of influences & one that doesnt quite fit the mold of your typical breed My dog, Willow, has these breeds : boarder collie, staffordshire, lab, bulldog, chow chow & even chihuahua ",4,...
14,"If you were a dog, which breed would you want to be?",2022-01-21,Hmm well bulldogs are my favorite breed of dogs (both English and French) but idk if thata the breed Id want to be. Id need to do some research ,5,...
172,"If you were a dog, which breed would you want to be?",2022-01-21,"Ugh, its a very close tie between a Golden Doodle or a Corgi. ?",5,✨
6,"If you were a dog, which breed would you want to be?",2022-01-21,A yorkie,5,...
11,"If you were a dog, which breed would you want to be?",2022-01-21,Id be good with any breeddogs are awesome! ? ,4,...
4,"If you were a dog, which breed would you want to be?",2022-01-21,"I would want to be a Great Dane or German Shepard, but I would want to be spoiled liked a Yorkie or Chihuahua ?",5,...
5,"If you were a dog, which breed would you want to be?",2022-01-21,A Yorkie!?,5,...
67,"If you were a dog, which breed would you want to be?",2022-01-21,German Shepard ,3,...
22,"If you were a dog, which breed would you want to be?",2022-01-21,i have no clue so instead heres a photo of my sweet babies ,5,...
61,"If you were a dog, which breed would you want to be?",2022-01-21,A husky! I feel like they have so much energy which is sometimes I lack now ?,3,
130,"If you were a dog, which breed would you want to be?",2022-01-21,"A small breed , more cuddles, ",5,
118,"If you were a dog, which breed would you want to be?",2022-01-21,"A Lab, just like my sweet prince Goose!",0,
156,"If you were a dog, which breed would you want to be?",2022-01-21,Border Collies are my favorite ,3,...
5,When and where was your last flight?,2022-01-20,Atlanta March of 2021??? For my daughters 21st Birthday ? ? ? ,5,...
88,When and where was your last flight?,2022-01-20,My last flight was right before the shut down in 2020 around January. My friends and I went to visit all the Disneyland theme parks and universal studio for a week then came back. I miss traveling ?,3,...
77,When and where was your last flight?,2022-01-20,Last summer we want up to cape cod,5,...
14,When and where was your last flight?,2022-01-20,"September 2021, West Palm ",5,...
157,When and where was your last flight?,2022-01-20,October 2021 Hawaii????,5,...
67,When and where was your last flight?,2022-01-20,2 weeks ago from Naples to Boston! ,3,...
156,When and where was your last flight?,2022-01-20,"In early 2020, right before COVID hit, I flew to Florida for my dietetic internship orientation. ",3,...
172,When and where was your last flight?,2022-01-20,April 2021 to Las Vegas Nevada on a paid for company trip ?,5,??????
15,When and where was your last flight?,2022-01-20,It was back to New York after going to North Carolina for Christmas! I was meeting my 3 month old niece at the time ,5,...
56,When and where was your last flight?,2022-01-20,4.5 years ago to NJ,3,...
163,When and where was your last flight?,2022-01-20,"April 2021!! My love and I flew down to Daytona beach, my first flight !",5,...
22,When and where was your last flight?,2022-01-20,"December 2021, to Michigan for my girlfriend Ginelles baby shower! ",5,...
4,When and where was your last flight?,2022-01-20,Key West May 2021 ?? take me back!!!,4,...
118,When and where was your last flight?,2022-01-20,Last week to LA! Next one is Tampa for gasparilla ?,0,
134,When and where was your last flight?,2022-01-20,"San Francisco to Boston March 8, 2020. ?",3,...
130,When and where was your last flight?,2022-01-20,Never. I have never been on a plane. ,3,
51,When and where was your last flight?,2022-01-20,"October 2021 flew from Madison, WI > Portland, ME for one of my best friends wedding ?",4,...
11,When and where was your last flight?,2022-01-20,"Its been so long, I had to look at my Delta app history. My last trip was from my old home city, Atlanta, to my new home city, Manhattan. ? Heres to regular travel again very soon! ",5,...
5,What's something you've done that you'll never do again?,2022-01-19,Stay in a vehicle that is being towed by another vehicle???????????,5,...
147,What's something you've done that you'll never do again?,2022-01-19,Visit Hong Kong. Its very far away and kind of meh. ,4,...
114,What's something you've done that you'll never do again?,2022-01-19,Dye my hair platinum blond ??? Now what I want to stop doing forever is doubt of my potential ,5,...
172,What's something you've done that you'll never do again?,2022-01-19,Mix my alcohol. ??,1,??????
74,What's something you've done that you'll never do again?,2022-01-19,Compromise myself to my detriment and devastation for love.,3,...
6,What's something you've done that you'll never do again?,2022-01-19,Not listen to my parents advice ,5,...
118,What's something you've done that you'll never do again?,2022-01-19,Go to war ?,0,
75,What's something you've done that you'll never do again?,2022-01-19,Drink vodka,5,
14,What's something you've done that you'll never do again?,2022-01-19,Skydiving ,5,...
51,What's something you've done that you'll never do again?,2022-01-19,"Once, in the remote Canadian Yukon, I took a shot of brandy with a severed toe in it. I doubt Ill ever find myself doing that again ",4,...
81,What's something you've done that you'll never do again?,2022-01-19,Smoke cigarettes ,3,...
67,What's something you've done that you'll never do again?,2022-01-19,Live in Texas ,3,...
4,What's something you've done that you'll never do again?,2022-01-19,"Im actually pretty stumped the closest thing I can think of, outside of something morbid, is skydiving but even that I would like to try again to see if I like it lol moral of the story kids, never say never.",5,...
134,What's something you've done that you'll never do again?,2022-01-19,Go tubing on class 2 rapids. ?,3,...
130,What's something you've done that you'll never do again?,2022-01-19,Ride amusement rides.,5,
156,What's something you've done that you'll never do again?,2022-01-19,"Eat meat. I began on a lacto-ovo pescetarian diet almost 6 years ago and Ill never go back. If anything, Ill continue cutting out food with faces, as I cant even think of the last time Ive eaten fish. ? ????",5,...
15,What's something you've done that you'll never do again?,2022-01-19,Make anything with polenta. I never liked it growing up and we had leftover at my job they packed me. I made veggie balls the week before so instead of using breadcrumbs as a binder I did polenta and rolled it in breadcrumbs and cheese to take away the flavor. It didnt take away the flavor but my boyfriend loved it,5,...
11,What's something you've done that you'll never do again?,2022-01-19,Ill keep this answer private. Lol,5,...
88,What's something you've done that you'll never do again?,2022-01-19,Walking to a thrift shop in the middle of a burning hot summer ? never again. ,3,...
118,What are your three most used emojis?,2022-01-18,My top 4 pretty much sum up dating in your 30s: ????. In that order.,0,
172,What are your three most used emojis?,2022-01-18,"Ohhhh this is funnnnn, I really cant just use 3 thoughhhaha. These are my top ones. ?????? Hahaha yeah 3right, Im an emoji QUEEN. ??",5,KEEP THE QUESTIONS COMIN’!!!
48,What are your three most used emojis?,2022-01-18,???,3,...
67,What are your three most used emojis?,2022-01-18,??,3,...
14,What are your three most used emojis?,2022-01-18,??,5,...
15,What are your three most used emojis?,2022-01-18,???,5,...
157,What are your three most used emojis?,2022-01-18,They always change but recently these three: ??,4,...
130,What are your three most used emojis?,2022-01-18,???,5,
56,What are your three most used emojis?,2022-01-18,?????,3,...
134,What are your three most used emojis?,2022-01-18,???,2,...
31,What are your three most used emojis?,2022-01-18,??. I am a complete lover and flirt. ,4,...
88,What are your three most used emojis?,2022-01-18,???,3,...
5,What are your three most used emojis?,2022-01-18,??,5,...
4,What are your three most used emojis?,2022-01-18,??,5,...
75,What are your three most used emojis?,2022-01-18,???,5,
22,What are your three most used emojis?,2022-01-18,???,3,...
77,"In your dream world, what issue(s) would be resolved?",2022-01-17,People love each other as human and not by the color of your skin ,5,...
51,What are your three most used emojis?,2022-01-18,?? Honorable mention: ???,4,...
156,What are your three most used emojis?,2022-01-18,??,2,...
11,What are your three most used emojis?,2022-01-18,? ? ? ,5,...
5,"In your dream world, what issue(s) would be resolved?",2022-01-17,Ignorance Racism Child Abuse Feed the Hungry Shelter the Homeless Care for Elders Make Education Free for Everybody ,5,...
6,"In your dream world, what issue(s) would be resolved?",2022-01-17,"Equality, hate, and poverty ",5,...
114,"In your dream world, what issue(s) would be resolved?",2022-01-17,"So many issues to tackle universal healthcare, education, war I really cant decide on one",3,...
33,"In your dream world, what issue(s) would be resolved?",2022-01-17,Human laziness ,4,...
163,"In your dream world, what issue(s) would be resolved?",2022-01-17,"Differences; it wouldnt bother some people so much that there are people different from them in looks, style, culture etc. ",5,...
88,"In your dream world, what issue(s) would be resolved?",2022-01-17,My lifes problems all sort out ?,3,...
118,"In your dream world, what issue(s) would be resolved?",2022-01-17,Climate change. Would love to see coral reefs return and more consistent weather that will create a more stable economy. Nerd rant complete ?,0,
48,"In your dream world, what issue(s) would be resolved?",2022-01-17,"Cruelty to all (animals, children, etc.)",0,
75,"In your dream world, what issue(s) would be resolved?",2022-01-17,"Universal healthcare, including accessible mental health care for everyone. ",5,
14,"In your dream world, what issue(s) would be resolved?",2022-01-17,Too complicated to get into/write out on here but theres quite a few! ,5,...
111,"In your dream world, what issue(s) would be resolved?",2022-01-17,poverty,2,...
172,"In your dream world, what issue(s) would be resolved?",2022-01-17,"Oh man, that list is undeniably long. Though as much as Id love for world peace to truly be present in this moment and from this moment on, it does not seem physically possible. Not everyone in this world seeks peace, because they do not have peace within themselves. Some feel it is impossible to achieve it; whether it be in their own minds or their relationships with other beings. & whats with that saying, peace is worth fighting for, fighting can be a physical term or a spiritual term. Physically, definitely defeats the purpose of peace. & spiritually, we are all fighting our ego to find our way back home to our purest selves. So, my dream world issue to be resolved would be for everyone to find peace within themselves thus allowing them to find peace within others. ?",5,Very thoughtful!!
67,"In your dream world, what issue(s) would be resolved?",2022-01-17,A cure for cancer ,3,...
130,"In your dream world, what issue(s) would be resolved?",2022-01-17,Prejuce/ profiling,5,
51,"In your dream world, what issue(s) would be resolved?",2022-01-17,"- Hunger & clean drinking water - homelessness - equal opportunity & resources in education - living in more balance with nature - working to reverse the atmospheric & geographical affects of climate change - a globally focused & profitable economy that is designed to benefit all nations - willingness to listen to, collaborate & work together with all people to achieve common goals Love people. Support people. Help each other. Take care of our habitat. ",5,...
134,"In your dream world, what issue(s) would be resolved?",2022-01-17,Hate and environmental destruction ,3,...
15,"In your dream world, what issue(s) would be resolved?",2022-01-17,Homelessness and equality (color and gender) ,5,...
156,"In your dream world, what issue(s) would be resolved?",2022-01-17,"Climate change, sexism/misogyny, racism, homophobia and stopping the spread of health misinformation. Cant we all just be kind, help each other and care for our planet? ",4,...
4,"In your dream world, what issue(s) would be resolved?",2022-01-17,"I think today it goes without saying that race issues would be far behind us in my dream world along with this would be world hunger and there would be no existence of money. There would still be plenty of incentive to be productive, but it would be facilitated by other means and something far more creative. Everyone would be encouraged to discover themselves and what they love to do most. A society that prioritized discovery, rest and play. My dream world would also prioritize mental health and rehabilitation. We would have resources for those in need of help through therapy and providing training for them to become the happiest form of themselves and contributing members of society. We would put heavy emphasis on creativity and continuous innovation ? Oh, what a dream! ",5,...
11,"In your dream world, what issue(s) would be resolved?",2022-01-17,"Racism, Hunger, Homelessness, Poverty, All Forms of Abuse.",5,...
172,What's something random you know a lot about?,2022-01-16,Anti-aging Shampoo. Lol ?,5,love the fact that it was random lol
154,What's something random you know a lot about?,2022-01-16,Esperanto ,3,...
6,What's something random you know a lot about?,2022-01-16,Math? ???,5,...
51,What's something random you know a lot about?,2022-01-16,Lot of directions I could go here.. and random is totally subjective but maybe the Jamaican economy & how the United States totally screwed them over under the guise of helping them get their independence from the UK back in the 60s. Maybe just history?,4,...
75,What's something random you know a lot about?,2022-01-16,Ghosts,5,
33,What's something random you know a lot about?,2022-01-16,"Ancient Greek, Roman and Japanese Battles",4,...
130,What's something random you know a lot about?,2022-01-16,Feeling and seeing the signs of a loved one who has passed.,5,
118,What's something random you know a lot about?,2022-01-16,"Cooking, helicopters, boats, fishing, travel, Toms favorite balcony. Im a man of many interests",0,
157,What's something random you know a lot about?,2022-01-16,Disney. Im like a personal travel guide for my friends and coworkers. ,5,Fun and random!??
5,What's something random you know a lot about?,2022-01-16,Genetic Testing. DNA testing. Ancestry. 23 & Me. ???????????,5,...
67,What's something random you know a lot about?,2022-01-16,Personality disorders lol ,3,...
163,What's something random you know a lot about?,2022-01-16,"Apparently Greek Mythology, had to ask for this one because my sense of random differs from others I guess. ",3,...
15,What's something random you know a lot about?,2022-01-16,Movies and the background of them. I love movies ,5,...
4,What's something random you know a lot about?,2022-01-16,The Liberty Hotel ?,5,...
134,What's something random you know a lot about?,2022-01-16,Making yarn by hand,3,...
156,What's something random you know a lot about?,2022-01-16,Maternal & infant nutrition. ,5,This was a toughie! Had me thinking lol 
11,What's something random you know a lot about?,2022-01-16,"Religion. Also, every episode of The Office. ",5,...
5,How did you start your day today?,2022-01-15,Thanking God for waking me up today.,5,...
48,How did you start your day today?,2022-01-15,Woke up late and scrambled getting out of the house - 30 min late to where I needed to be. Yay. ,0,
77,How did you start your day today?,2022-01-15,Waking up from a hangover lol .. Cook something to eat and scratch out on the couch catching up on Real world reunion,5,...
114,How did you start your day today?,2022-01-15,This story is X Rated so I would rather say I started it with a cup of coffee ??,5,...
154,How did you start your day today?,2022-01-15,Prayer of thanksgiving ,3,...
163,How did you start your day today?,2022-01-15,Waking up cozy & made breakfast & coffee !,5,...
14,How did you start your day today?,2022-01-15,With a hot cup of tea because its freezing!,5,...
157,How did you start your day today?,2022-01-15,Woke up and made a smoothie and then spent the morning lounging with a good book ? ?,5,...
130,How did you start your day today?,2022-01-15,It's my holiday from work . I rolled over and turned the tv on to watch Animal Rescue.,5,
56,How did you start your day today?,2022-01-15,Breakfast with my girls while the boys slept in ?,5,...
51,How did you start your day today?,2022-01-15,"Woken up by my son, we played in the living room while mommy slept in a bit. Then we danced to Dawn FM by The Weeknd. Hes a big music baby. Then mommy woke up, we changed him & she started to feed him. I took a hot shower while playing Magic by Nas. Now we are getting ready to spend the day in Chicago ",5,...
172,How did you start your day today?,2022-01-15,"Woke up & stretched, brewed my coffee, sat and journaled, spoke about abundance and mindfulness on my platform, and then hit the gym. ?? you find stillness when you know there no room for slowing down progress. Tomorrow is never promised. ",5,Feeling pumped and ready to go!! ???
171,How did you start your day today?,2022-01-15,Relaxing in bed,3,...
140,How did you start your day today?,2022-01-15,A walk in the freezing cold (4 degrees!) with Bruce ??,4,...
15,How did you start your day today?,2022-01-15,I woke up next to my partner and we just looked at each other in silence and smiled. It was a good start to a peaceful Saturday ,5,...
67,How did you start your day today?,2022-01-15,With some baby snuggles! ,3,...
73,How did you start your day today?,2022-01-15,Slept in!,3,...
4,How did you start your day today?,2022-01-15,With an early morning workout ???,5,...
134,How did you start your day today?,2022-01-15,Getting woken up by being walked on by my cat. Just like every day. ?,2,...
156,How did you start your day today?,2022-01-15,"Snuggling in bed with my toddler (who woke early and wanted to lay with us) and husband. Then my husband let me sleep in while he played with our son for a bit. When I got up I made us all a large breakfast. So, I guess I started my day feeling extremely grateful for my little family ",5,...
118,How did you start your day today?,2022-01-15,On a red eye flight ?,0,
11,How did you start your day today?,2022-01-15,I got up at 7am just so that I could get to the laundromat around the corner before the crowd. The laundry struggle in Manhattan is realstill the best city in the world. ? ,5,...
157,What is the best quality of a friend?,2022-01-14,Trustworthy and supportive?,4,...
51,What is the best quality of a friend?,2022-01-14,"Idk what to call it but the fact you can months or even years without talking - but then pick up right where you left off. I have a number of friends like this, which makes me really lucky & grateful ",5,...
172,What is the best quality of a friend?,2022-01-14,Hmmmhonesty and communication. Those are two. LOL but they both really go hand in hand. Any relationship cannot survive without those two qualities. ??,5,"GREAAAAT question!! Hit the heart, ♥️♥️♥️"
171,What is the best quality of a friend?,2022-01-14,"The best quality in a friend is loyalty & honesty. You cant have a friendship without that. If theres no trust, theres no friendship. ",5,...
118,What is the best quality of a friend?,2022-01-14,Loyalty,0,
77,What is the best quality of a friend?,2022-01-14,Loyalty and honesty,5,...
170,What is the best quality of a friend?,2022-01-14,Being able to trust them and rely on them,3,...
114,What is the best quality of a friend?,2022-01-14,The capacity to listen without judging ?,5,...
67,What is the best quality of a friend?,2022-01-14,Loyalty + trust! ,3,...
14,What is the best quality of a friend?,2022-01-14,"Maybe not a quality of a friend but a quality friendship is natural sense of comfort, the ability to pick up where you left off like no time has past. ",5,...
75,What is the best quality of a friend?,2022-01-14,Someone who supports you and listens. ,5,
117,What is the best quality of a friend?,2022-01-14,"Honesty is important, and someone who you can trust. ",3,...
22,What is the best quality of a friend?,2022-01-14,someone who encourages your growth and celebrates each new version of you. we aint here for friends who try to keep you in a box ? ?,5,...
130,What is the best quality of a friend?,2022-01-14,Honesty,5,
11,What is the best quality of a friend?,2022-01-14,"This is a tough one, but I guess I would say a sense of humor. ?",3,...
134,What is the best quality of a friend?,2022-01-14,Loyalty ,3,...
156,What is the best quality of a friend?,2022-01-14,Trustworthiness,5,...
4,What is the best quality of a friend?,2022-01-14,Humor. Somebody who gets your sense of humor and you can just laugh with all the time is the BEST. Laughing thinking about all the wild funny memories I have with mine! ???,5,...
5,What is the best quality of a friend?,2022-01-14,TRUST is # 1 for me Then comes Camaraderie and a GOOD TIME! My BFF D.A. ??? True Few 143?,5,...
15,What is the best quality of a friend?,2022-01-14,Listening with no judgement ,5,...
74,What is the best quality of a friend?,2022-01-14,Truthfulness (I could keep going!) ,2,...
6,What is the best quality of a friend?,2022-01-14,Someone that is trusty-worthy/good listener!,5,...
77,How easily do you fall in love?,2022-01-13,Not easy at all ,5,...
157,How easily do you fall in love?,2022-01-13,"Quite easy, Im a hopeless romantic",5,...
5,How easily do you fall in love?,2022-01-13,Not easy. ,5,...
48,How easily do you fall in love?,2022-01-13,Too easy ?,0,
88,How easily do you fall in love?,2022-01-13,"From 1 to 10, probably a 7 to easily have a crush on someone but fade pretty quick too. Does that count as fall in love. To me, to actually truly LOVE takes wayyy longer. ",3,...
75,How easily do you fall in love?,2022-01-13,Very easily. ,5,
67,How easily do you fall in love?,2022-01-13,Pretty easily!! ,3,...
51,How easily do you fall in love?,2022-01-13,I would say Not Easily. But I dont think thats a bad thing. Ive fallen in love twice in my life but it could be more of a personality thing than an emotional thing. I was lucky enough to find my person without having to go through too much trail & error though so I guess I dont truly know if Im a real sucker or not haha ,3,...
14,How easily do you fall in love?,2022-01-13,Depends,5,...
11,How easily do you fall in love?,2022-01-13,Not as easily as I used to.,4,...
29,How easily do you fall in love?,2022-01-13,"Not easily! But when I do, I fall hard. ",5,...
163,How easily do you fall in love?,2022-01-13,Most definitely not easilyafter lots of time learning to trust is when i open up to the idea of love let alone falling in love.,3,...
118,How easily do you fall in love?,2022-01-13,At first sight but only with women named Alana,0,
81,How easily do you fall in love?,2022-01-13,Not very easy ,3,...
81,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,Im still here so thats one good thing. On the other hand a family member isnt doing so well so on a scale from 1 to 10 i would say a5,3,...
114,How easily do you fall in love?,2022-01-13,Not that often I mostly get infatuated very easily ?,4,...
22,How easily do you fall in love?,2022-01-13,"It is very, very hard for me to fall in romantic love. However, I can very quickly feel a deep love for and loyalty toward new friends ",5,...
130,How easily do you fall in love?,2022-01-13,Not easily at all. On a scale of 1 to 10 with 10 being the easiest I'm a 4.,5,
156,How easily do you fall in love?,2022-01-13,I fall in love with my husband all over again every single day. With a man like that - very very easily. ,3,...
4,How easily do you fall in love?,2022-01-13,"To me, love has many different levels.. Level 1 - love for material things & ideas! (I fall in love very easy here, but I either love it or hate it and QUICK no inbetween) Level 5 - love for a partner (for me it is rare to find, but when it happens I fall pretty hard!) ",5,...
74,How easily do you fall in love?,2022-01-13,Easily enough - its maintaining it that is the work. ,5,...
15,How easily do you fall in love?,2022-01-13,I either make a connection or I dont l. But Ive only been in love twice and this time its healthy. ,5,...
6,How easily do you fall in love?,2022-01-13,Too easily well go with that! ???The littlest acts of kindness get me!,5,...
6,What's something you're learning about?,2022-01-12,How to live and love myself! ,5,...
22,What's something you're learning about?,2022-01-12,im learning how to consistently meditate. its not easy but im loving the process :) ,5,...
48,What's something you're learning about?,2022-01-12,How to myself ?,0,
88,What's something you're learning about?,2022-01-12,Im learning how to code and be better at it. ,3,...
77,What's something you're learning about?,2022-01-12,Trying to learn Spanish ,5,...
74,What's something you're learning about?,2022-01-12,"How to paint correctly!! And not fun painting but room painting with a thousand edges and things to paint around. This, and my will to live is slowly dying cause of it and my hand is permanently cramped! ",3,...
5,What's something you're learning about?,2022-01-12,Everything I need to know about building a house. ,5,...
126,What's something you're learning about?,2022-01-12,Business statistics!,5,...
167,What's something you're learning about?,2022-01-12,Self acceptance at age 60,4,...
14,What's something you're learning about?,2022-01-12,Life,5,...
157,What's something you're learning about?,2022-01-12,Myself. I dont think you ever truly stop learning about yourself. ,5,...
118,What's something you're learning about?,2022-01-12,Grad school and how its just paying for a piece of paper and not actually learning anything new ?,0,
51,What's something you're learning about?,2022-01-12,"The trades.. specifically HVAC, Plumbing & Electric. Its the new industry Im working in, so its a pretty steep learning curve. Everything from how do furnaces actually work to union labor contracts. Its been fun though & a pretty important area to have knowledge in, especially as a home owner. ",5,...
166,What's something you're learning about?,2022-01-12,Winter gardeningno more fertilizing while my plants are dormant ,2,...
152,What's something you're learning about?,2022-01-12,How to be patient with myself ,5,
156,What's something you're learning about?,2022-01-12,"On a personal level: **Parenting**, self care and balance. On a professional level: Finding, obtaining and writing competitive grants, marketing & adapting programming during covid and Im currently learning about starting farm to early child care initiatives! ",5,...
75,What's something you're learning about?,2022-01-12,"Sewing. I'm 46, and it's long overdue.",5,
130,What's something you're learning about?,2022-01-12,Human loyalty,5,
67,What's something you're learning about?,2022-01-12,Taking classes at the Boston Architectural College to get my certificate in Interior Design! ,3,...
134,What's something you're learning about?,2022-01-12,White mountains history ,3,...
61,What's something you're learning about?,2022-01-12,"Learning to ask for help. I like to figure things out on my own, but that isn't always the best way to go about life.",5,
11,What's something you're learning about?,2022-01-12,"I know I sound so old admitting this, but Im learning how to make TikToks right now. Im gettin Tikky with itand now I sound even older. Great. ? ",2,...
15,What's something you're learning about?,2022-01-12,How to not only be in a relationship with yourself but another person ,5,...
4,What's something you're learning about?,2022-01-12,?? Venture Capital,5,...
143,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,?,3,...
6,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,A solid 5 ,5,...
22,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,8! ,5,...
146,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,"Good so far, in good health!",5,It's was a good question!
56,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,8,1,...
118,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,"A perfect 10, just like me ?",0,
157,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,"As a whole, Id say 7. Personal 2022 is on track to being a healthy, active, and hitting personal goals kind of year. ??? Work 2022 is a hot mess. I started using a new system for my line of work and there has been problem after problem, so Im trying to to stay positive and work it out. ???",4,...
51,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,"Ill give it a solid 7.4 couple good things have happened, pretty solid overall vibes, only made one regrettable mistake so far so not bad! But we can still be better. ",4,...
163,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,"9. So far, so good !",5,...
14,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,Pretty good but too early to make an official assessment,5,...
48,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,7ish ,3,...
165,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,8 I got a new job Im sad to leave but excited for start but also nervous ,4,...
75,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,3 -- the husband who broke his foot and then his shoulder last year is starting 2022 with a bad case of covid.,5,
156,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,"Trying not to let the beginning of the year define how the rest of the year will be. So far, 5 at best. ",2,...
130,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,Not good too many people I know testing positive for Covid. The weather isnt codusive with my arthritis. ,5,
5,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,A solid 5 ,5,...
114,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,I want to remain positive and give it a 9 ,3,...
67,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,1,3,...
15,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,About 7 so far ,5,...
4,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,"I dont want to jinx it, but its 10s across the board for me. I feel so grateful to have made it another year. I have peace of mind, health, friends & family. I feel truly blessed and anything else is just an added bonus... truly! ?",5,...
33,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,9,4,...
11,"On a scale from 1 to 10, how is 2022 going so far?",2022-01-11,10! And OneQuesh is going to rule the year! ?,5,...
67,"If a sandwich was named after you, what would be on it?",2022-01-10,"Nauset farms chicken salad (IYKYK), avocado, a layer of thinly sliced green apple, fresh cracked pepper, and sea salt on a lightly toasted Portuguese muffin ",3,...
163,"If a sandwich was named after you, what would be on it?",2022-01-10,"honey mustard, lettuce, tomato, bacon, turkey, american cheese. simple but tasty !",3,...
48,"If a sandwich was named after you, what would be on it?",2022-01-10,"? I like this one- it would have Brie, fig preserves, a sort of garlic aioli and probably fried chicken tenders on a type of cheese and sun dried tomato focaccia!",3,...
75,"If a sandwich was named after you, what would be on it?",2022-01-10,Wishy-washershire sauce,5,
14,"If a sandwich was named after you, what would be on it?",2022-01-10,"Seeing as I cant think of something new, I would instead try to get a sandwich at a restaurant re-named after me ",5,...
51,"If a sandwich was named after you, what would be on it?",2022-01-10,See : Portillos Big Beef sandwich with hot peppers.. . Dipped in au jus. Its a Chicago style Italian beef sandwich & its incredible ,4,...
154,"If a sandwich was named after you, what would be on it?",2022-01-10,"Horseradish, wood fired eggplant, sautéed spinach, caramelized onions on French baguette ?",3,...
157,"If a sandwich was named after you, what would be on it?",2022-01-10,"The Sydney would be a toasted sandwich with ham, Swiss, mustard, and pickles.?",5,Fun and lighthearted❤️
5,"If a sandwich was named after you, what would be on it?",2022-01-10,I love this question!?? My sandwich would start off with a fresh soft baguette ? layered with; fresh Basil ? fresh Mozzarella Fresh thin slices Tomatoes ? Fresh thin sliced Prosciutto,5,...
130,"If a sandwich was named after you, what would be on it?",2022-01-10,Veggie Supreme,4,
156,"If a sandwich was named after you, what would be on it?",2022-01-10,"Okay so, this sandwich would be on house-made Asiago focaccia bread and would feature a pesto spread. It would be toasted, with melted mozzarella, roasted red peppers, spinach, basil and roasted eggplant. All ingredients would be locally sourced. It would come with a side of house-made potato chips, lightly seasoned and two* house-made pickles. ????? ",5,...
31,"If a sandwich was named after you, what would be on it?",2022-01-10,"Chips. Specifically the CapeCod kettle-cooked. The crunchier the better. Since I was a kid, I would open up any sandwiches that were made for me to add this ever important layer. ",3,...
22,"If a sandwich was named after you, what would be on it?",2022-01-10,"toasted sourdough bread, nondairy butter, and dill pickles ??",5,...
15,"If a sandwich was named after you, what would be on it?",2022-01-10,"One of two- it would be a veggie meatball that I made the other day with challah bread, arugula, corn, and avocado OR a chicken cutlet with Italian sliced bread",5,...
